"games_played","games_started","three_points_made","rebounds","assists_turnover_ratio","steals","blocks","true_shooting_att","true_shooting_pct","efficiency","points_off_turnovers","effective_fg_pct","height","weight","experience","age","Ratings_2k","total_fouls","Salary_pct","year","name","full_name","primary_position","All_Nba","All_Nba_team"
0.84,0.85,0.23,0.37,0.13,0.46,0.18,0.57,0.53,0.59,0.54,0.51,0.45,0.1,0.05,0.12,0.59,0.34,0.0697037570450376,2019,"Thunder","Shai Gilgeous-Alexander","SG","0","0"
0.35,0,0.04,0.13,0.09,0.2,0.15,0.11,0.45,0.21,0.07,0.47,0.6,0.29,0.24,0.25,0.24,0.21,0.0324913115869208,2019,"Rockets","Bruno Caboclo","SF","0","0"
0.46,0.09,0.18,0.12,0.2,0.17,0.06,0.24,0.46,0.27,0.11,0.46,0.3,0.13,0.24,0.38,0.24,0.31,0.00314349973561116,2019,"Nets","Tyler Johnson","SG","0","0"
0.16,0,0.04,0.12,0.09,0.08,0.08,0.12,0.57,0.23,0.05,0.54,0.65,0.28,0,0.04,0.21,0.2,0.0157710927348287,2019,"Warriors","Alen Smailagic","PF","0","0"
0.15,0.07,0.12,0.25,0.13,0.4,0.1,0.17,0.49,0.32,0.19,0.52,0.45,0.24,0,0.33,0.32,0.47,0.00609338399480099,2019,"Warriors","Juan Toscano-Anderson","SF","0","0"
0.23,0.05,0.01,0.21,0.13,0.24,0.08,0.14,0.37,0.23,0.09,0.37,0.6,0.31,0.19,0.21,0.29,0.35,0.0787314544786857,2019,"Warriors","Kevon Looney","PF","0","0"
0.7,0.21,0.28,0.24,0.08,0.21,0.08,0.29,0.52,0.34,0.21,0.53,0.6,0.42,0.38,0.5,0.32,0.5,0.0308086624626702,2019,"Lakers","Markieff Morris","PF","0","0"
0.56,0,0.18,0.07,0.11,0.1,0.02,0.14,0.48,0.18,0.09,0.51,0.35,0.2,0.33,0.42,0.21,0.16,0.00669990819408806,2019,"Lakers","Troy Daniels","SG","0","0"
0.5,0.06,0.17,0.16,0.23,0.06,0.14,0.11,0.53,0.23,0.06,0.55,0.45,0.32,0.1,0.25,0.24,0.23,0.00971677990123129,2019,"Magic","Gary Clark Jr.","PF","0","0"
0.83,0.22,0.15,0.22,0.09,0.21,0.09,0.2,0.52,0.3,0.18,0.52,0.45,0.28,0.24,0.46,0.32,0.41,0.0331545826648906,2019,"Magic","James Ennis III","SF","0","0"
0.85,0.02,0.4,0.16,0.11,0.26,0.06,0.45,0.53,0.41,0.36,0.54,0.35,0.17,0.24,0.38,0.41,0.32,0.237164961343891,2019,"Cavaliers","Jordan Clarkson","SG","0","0"
0.05,0.06,0.45,0.33,0.16,0.4,0.11,0.64,0.52,0.63,0.3,0.48,0.3,0.12,0.48,0.54,0.91,0.49,0.710248504629329,2019,"Warriors","Stephen Curry","PG","0","0"
0.72,0.32,0.12,0.29,0.1,0.21,0.06,0.42,0.53,0.44,0.36,0.53,0.45,0.48,0,0.17,0.44,0.43,0.0157710927348287,2019,"Warriors","Eric Paschall","PF","0","0"
0.22,0.2,0.33,0.25,0.09,0.36,0.06,0.49,0.47,0.39,0.32,0.46,0.35,0.26,0.29,0.38,0.53,0.39,0.370689625325858,2019,"Pacers","Victor Oladipo","SG","0","0"
0.33,0.01,0.03,0.16,0.09,0.15,0.04,0.11,0.42,0.2,0.06,0.45,0.65,0.31,0.1,0.17,0.21,0.16,0.0495820977973803,2019,"Pacers","T.J. Leaf","PF","0","0"
0.57,0.02,0.04,0.12,0.09,0.2,0.05,0.1,0.52,0.21,0.17,0.54,0.35,0.22,0,0.33,0.24,0.19,0.0157710927348287,2019,"Celtics","Javonte Green","SF","0","0"
0.65,0.05,0.69,0.28,0.12,0.28,0.17,0.42,0.58,0.48,0.47,0.6,0.65,0.32,0.14,0.33,0.44,0.56,0.123503470516267,2019,"Wizards","Davis Bertans","PF","0","0"
0.45,0,0.28,0.14,0.12,0.1,0.01,0.24,0.56,0.3,0.29,0.58,0.35,0.19,0.05,0.21,0.24,0.29,0.0428042534325013,2019,"Grizzlies","Grayson Allen","SG","0","0"
0.65,0.66,0.26,0.3,0.22,0.26,0.05,0.52,0.5,0.57,0.32,0.49,0.4,0.34,0.14,0.33,0.56,0.38,0.353033471410887,2019,"Pacers","Malcolm Brogdon","PG","0","0"
0.39,0.02,0.11,0.09,0.16,0.1,0.03,0.1,0.47,0.18,0.1,0.48,0.4,0.41,0.05,0.17,0.21,0.32,0.0175665470264421,2019,"Wizards","Admiral Schofield","SF","0","0"
0.68,0.17,0.24,0.13,0.14,0.25,0.05,0.33,0.42,0.26,0.27,0.41,0.35,0.17,0,0.08,0.24,0.35,0.0346004980774493,2019,"Warriors","Jordan Poole","SG","0","0"
0.54,0.15,0.14,0.17,0.14,0.4,0.06,0.26,0.46,0.31,0.23,0.47,0.2,0.14,0.05,0.17,0.21,0.47,0.00609338399480099,2019,"Warriors","Ky Bowman","PG","0","0"
0.51,0.52,0.16,0.39,0.21,0.55,0.21,0.28,0.45,0.48,0.19,0.45,0.45,0.35,0.33,0.46,0.44,0.59,0.327240125841124,2019,"Warriors","Draymond Green","PF","0","0"
0.71,0.26,0.03,0.39,0.11,0.27,0.29,0.26,0.56,0.46,0.22,0.56,0.6,0.4,0.14,0.17,0.35,0.45,0.0114657985080483,2019,"Warriors","Marquese Chriss","PF","0","0"
0.59,0.44,0.32,0.31,0.15,0.41,0.03,0.39,0.51,0.44,0.34,0.5,0.4,0.25,0.1,0.33,0.29,0.49,0.0147826482702069,2019,"Warriors","Damion Lee","SG","0","0"
0.41,0.01,0.08,0.12,0.1,0.15,0.06,0.13,0.52,0.23,0.1,0.53,0.4,0.27,0.19,0.25,0.26,0.22,0.169409470695191,2019,"Cavaliers","Dante Exum","SG","0","0"
0.85,0.04,0.01,0.17,0.27,0.32,0.04,0.21,0.5,0.37,0.15,0.52,0.2,0.15,0.19,0.38,0.32,0.22,0.0617069318138691,2019,"Pacers","T.J. McConnell","PG","0","0"
0.28,0,0,0.19,0.03,0.05,0.35,0.08,0.49,0.23,0.03,0.52,0.65,0.36,0,0.33,0.21,0.47,0.00609338399480099,2019,"76ers","Norvel Pelle","C","0","0"
0.83,0.06,0.07,0.16,0.1,0.17,0.14,0.12,0.47,0.23,0.11,0.47,0.45,0.38,0,0.08,0.21,0.49,0.0419292144444754,2019,"Celtics","Grant Williams","PF","0","0"
0.7,0.09,0,0.46,0.08,0.15,0.19,0.23,0.56,0.44,0.18,0.57,0.65,0.45,0.38,0.38,0.35,0.36,0.084077278824137,2019,"Celtics","Enes Kanter","C","0","0"
0.79,0.8,0.53,0.44,0.1,0.57,0.23,0.7,0.53,0.66,0.56,0.53,0.55,0.25,0.1,0.12,0.68,0.45,0.138158078265693,2019,"Celtics","Jayson Tatum","SF","1","3"
0.62,0.63,0.3,0.42,0.17,0.29,0.11,0.5,0.55,0.61,0.48,0.56,0.5,0.32,0.43,0.46,0.56,0.38,0.577278808877217,2019,"Celtics","Gordon Hayward","SF","0","0"
0.67,0.68,0.6,0.24,0.18,0.35,0.14,0.61,0.53,0.57,0.42,0.53,0.15,0.12,0.38,0.46,0.65,0.35,0.578008184595445,2019,"Celtics","Kemba Walker","PG","0","0"
0.72,0.49,0.43,0.23,0.22,0.68,0.13,0.43,0.48,0.46,0.3,0.48,0.3,0.3,0.24,0.29,0.47,0.58,0.221558174869985,2019,"Celtics","Marcus Smart","SG","0","0"
0.55,0.51,0.21,0.27,0.15,0.48,0.13,0.39,0.51,0.44,0.37,0.51,0.4,0.1,0.33,0.38,0.38,0.46,0.185300009218665,2019,"Pacers","Jeremy Lamb","SG","0","0"
0.79,0.4,0.25,0.15,0.2,0.33,0.07,0.31,0.48,0.35,0.22,0.49,0.15,0.12,0.05,0.21,0.35,0.39,0.0410351068102212,2019,"Pacers","Aaron Holiday","PG","0","0"
0.34,0.02,0.04,0.25,0.2,0.1,0.23,0.11,0.5,0.3,0.09,0.54,0.6,0.45,0.38,0.46,0.29,0.27,0.028523320524532,2019,"76ers","Kyle O'Quinn","C","0","0"
0.78,0.17,0.16,0.1,0.12,0.58,0.2,0.15,0.5,0.26,0.17,0.53,0.4,0.2,0,0.17,0.32,0.45,0.0455014075045523,2019,"76ers","Matisse Thybulle","SG","0","0"
0.65,0.04,0.12,0.07,0.16,0.18,0.03,0.15,0.53,0.23,0.09,0.53,0.2,0.1,0.19,0.38,0.26,0.19,0.028523320524532,2019,"76ers","Raul Neto","PG","0","0"
0.61,0.62,0.21,0.73,0.07,0.35,0.35,0.66,0.55,0.77,0.4,0.51,0.75,0.6,0.14,0.29,0.79,0.73,0.485536373765794,2019,"76ers","Joel Embiid","C","0","0"
0.8,0.74,0.28,0.43,0.26,0.31,0.25,0.38,0.5,0.53,0.22,0.52,0.6,0.4,0.57,0.62,0.47,0.44,0.494282702730653,2019,"76ers","Al Horford","C","0","0"
0.38,0.02,0.03,0.08,0.09,0.1,0.07,0.1,0.4,0.16,0.08,0.38,0.35,0.28,0,0.04,0.18,0.21,0.0609724358110063,2019,"Celtics","Romeo Langford","SG","0","0"
0.28,0,0.06,0.14,0.11,0.13,0.05,0.12,0.45,0.21,0.14,0.41,0.45,0.28,0.52,0.62,0.26,0.27,0.00896307400290902,2019,"Rockets","DeMarre Carroll","SF","0","0"
0.34,0.01,0,0.28,0.1,0.31,0.33,0.12,0.68,0.36,0.11,0.73,0.55,0.38,0.05,0.12,0.29,0.36,0.0341195444448055,2019,"Celtics","Robert Williams III","C","0","0"
0.83,0,0.35,0.16,0.14,0.07,0.02,0.28,0.58,0.34,0.24,0.6,0.5,0.32,0.24,0.38,0.35,0.35,0.129388849269206,2019,"Pacers","Doug McDermott","PF","0","0"
0.74,0.76,0.26,0.41,0.07,0.3,0.58,0.36,0.53,0.49,0.26,0.53,0.7,0.45,0.19,0.21,0.44,0.55,0.317721163580945,2019,"Pacers","Myles Turner","C","0","0"
0.8,0.82,0.25,0.26,0.09,0.47,0.14,0.55,0.57,0.56,0.72,0.58,0.55,0.3,0.24,0.33,0.32,0.6,0.190773416932305,2019,"Pacers","T.J. Warren","SF","0","0"
0.26,0,0.01,0.12,0.08,0.04,0.11,0.06,0.49,0.19,0.07,0.49,0.75,0.38,0,0.29,0.26,0.23,0.0441530599985277,2019,"Celtics","Vincent Poirier","C","0","0"
0.2,0.01,0.03,0.18,0.08,0.07,0.03,0.07,0.47,0.2,0.08,0.47,0.6,0.26,0.05,0.21,0.18,0.15,0.0249265500982055,2019,"Pacers","Alize Johnson","SF","0","0"
0.65,0.02,0.03,0.12,0.06,0.08,0.19,0.1,0.49,0.21,0.08,0.49,0.7,0.45,0,0.08,0.26,0.25,0.0496435412130044,2019,"Pacers","Goga Bitadze","C","0","0"
0.88,0.07,0.34,0.2,0.16,0.48,0.17,0.24,0.54,0.35,0.25,0.57,0.45,0.1,0.29,0.5,0.32,0.39,0.084077278824137,2019,"Pacers","Justin Holiday","SG","0","0"
0.4,0.15,0.01,0.16,0.11,0.19,0.1,0.13,0.57,0.26,0.15,0.6,0.5,0.27,0.19,0.33,0.26,0.39,0.028523320524532,2019,"Pacers","JaKarr Sampson","SF","0","0"
0.66,0.65,0.29,0.2,0.12,0.38,0.18,0.44,0.49,0.41,0.39,0.5,0.4,0.2,0.19,0.33,0.47,0.52,0.178530216059971,2019,"76ers","Josh Richardson","SG","0","0"
0.87,0.15,0.37,0.15,0.1,0.23,0.06,0.29,0.54,0.31,0.25,0.56,0.5,0.21,0.1,0.17,0.32,0.28,0.028523320524532,2019,"76ers","Furkan Korkmaz","SG","0","0"
0.82,0.13,0.22,0.23,0.17,0.13,0.02,0.18,0.52,0.29,0.1,0.54,0.5,0.38,0.33,0.54,0.24,0.29,0.084077278824137,2019,"76ers","Mike Scott","PF","0","0"
0.74,0.76,0.05,0.78,0.14,0.31,0.13,0.54,0.54,0.77,0.42,0.55,0.7,0.4,0.14,0.21,0.62,0.65,0.062228759442826,2019,"Pacers","Domantas Sabonis","C","0","0"
0.3,0.06,0,0.16,0.06,0.09,0.08,0.03,0.67,0.2,0.02,0.78,0.75,0.38,0.86,0.79,0.24,0.25,0.028523320524532,2019,"Rockets","Tyson Chandler","C","0","0"
0.44,0.05,0.23,0.21,0.14,0.23,0.12,0.38,0.48,0.37,0.29,0.47,0.4,0.1,0.14,0.42,0.29,0.41,0.0289610695485459,2019,"Nuggets","Jordan McRae","SG","0","0"
0.82,0.83,0.82,0.41,0.13,0.74,0.24,0.94,0.58,0.92,0.89,0.54,0.4,0.3,0.48,0.5,0.94,0.7,0.67435781650944,2019,"Rockets","James Harden","SG","1","1"
0.74,0,0.11,0.28,0.07,0.14,0.27,0.19,0.54,0.34,0.18,0.54,0.6,0.2,0.1,0.33,0.38,0.38,0.0279524440999993,2019,"Raptors","Chris Boucher","PF","0","0"
0.87,0.88,0.28,0.41,0.12,0.43,0.14,0.21,0.52,0.4,0.18,0.54,0.4,0.42,0.38,0.67,0.32,0.66,0.147322310737565,2019,"Rockets","P.J. Tucker","PF","0","0"
0.49,0,0.07,0.14,0.13,0.24,0.08,0.08,0.45,0.21,0.11,0.49,0.5,0.28,0.67,0.71,0.24,0.23,0.028523320524532,2019,"Rockets","Thabo Sefolosha","PF","0","0"
0.02,0,0,0.04,0,0.27,0,0.07,0.39,0.13,0.11,0.4,0.55,0.35,0.48,0.62,0.24,0,0.0761938061011026,2019,"Rockets","Luc Mbah a Moute","PF","0","0"
0.68,0.7,0.18,0.49,0.12,0.66,0.1,0.87,0.5,0.76,0.74,0.49,0.3,0.2,0.52,0.5,0.71,0.77,0.679786766027524,2019,"Rockets","Russell Westbrook","PG","1","3"
0.76,0.63,0.38,0.27,0.12,0.43,0.15,0.31,0.53,0.39,0.32,0.55,0.45,0.3,0.14,0.33,0.35,0.44,0.0624131779704679,2019,"Rockets","Danuel House Jr.","SF","0","0"
0.62,0.32,0.39,0.23,0.09,0.46,0.11,0.44,0.58,0.48,0.53,0.59,0.3,0.28,0.19,0.33,0.38,0.43,0.178530216059971,2019,"Raptors","Norman Powell","SG","0","0"
0.01,0,0.09,0.22,0.15,0.2,0,0.12,0.33,0.21,0,0.36,0.6,0.4,0.52,0.54,0.18,0.1,0.028523320524532,2019,"Rockets","Ryan Anderson","PF","0","0"
0.27,0.02,0,0.24,0.09,0.16,0.14,0.12,0.63,0.31,0.09,0.66,0.75,0.45,0.05,0.12,0.26,0.37,0.0249265500982055,2019,"Rockets","Isaiah Hartenstein","C","0","0"
0.82,0.05,0.26,0.16,0.17,0.29,0.04,0.28,0.5,0.31,0.26,0.52,0.35,0.2,0.33,0.38,0.32,0.4,0.0378237525677046,2019,"Rockets","Austin Rivers","SG","0","0"
0.85,0.28,0.48,0.14,0.09,0.25,0.06,0.28,0.58,0.32,0.22,0.61,0.3,0.17,0.29,0.33,0.29,0.46,0.0357275610064575,2019,"Rockets","Ben McLemore","SG","0","0"
0.06,0,0.03,0.15,0.08,0.07,0,0.09,0.4,0.18,0.11,0.39,0.65,0.38,0,0.17,0.12,0.2,0.0157710927348287,2019,"Raptors","Dewan Hernandez","C","0","0"
0.44,0,0.12,0.08,0.12,0.13,0.03,0.13,0.41,0.17,0.08,0.42,0.1,0.2,0,0.12,0.18,0.19,0.0215926091790572,2019,"Celtics","Carsen Edwards","SG","0","0"
0.7,0.71,0.53,0.31,0.19,0.57,0.12,0.56,0.55,0.65,0.37,0.52,0.15,0.18,0.62,0.62,0.68,0.73,0.617810381741348,2019,"Raptors","Kyle Lowry","PG","0","0"
0.33,0.01,0.05,0.04,0.21,0.07,0.02,0.04,0.5,0.14,0.01,0.55,0.5,0.25,0.14,0.33,0.15,0.13,0.0279524440999993,2019,"Raptors","Malcolm Miller","SG","0","0"
0.29,0,0.05,0.09,0.1,0.1,0.04,0.09,0.42,0.17,0.05,0.43,0.45,0.41,0.19,0.21,0.21,0.14,0.0638786387454105,2019,"Raptors","Stanley Johnson","PF","0","0"
0.87,0.05,0.24,0.21,0.12,0.22,0.05,0.22,0.55,0.32,0.21,0.56,0.35,0.2,0,0.17,0.35,0.36,0.0157710927348287,2019,"Raptors","Terence Davis","SG","0","0"
0.65,0.66,0.5,0.24,0.23,0.75,0.08,0.54,0.51,0.58,0.5,0.51,0.2,0.18,0.14,0.29,0.62,0.51,0.164927508992337,2019,"Raptors","Fred VanVleet","PG","0","0"
0.41,0.04,0.2,0.26,0.09,0.19,0.09,0.19,0.49,0.29,0.1,0.5,0.55,0.38,0.57,0.58,0.18,0.46,0.028523320524532,2019,"Nets","Wilson Chandler","SF","0","0"
0.66,0.33,0.24,0.51,0.05,0.21,0.23,0.45,0.54,0.55,0.39,0.56,0.65,0.38,0.48,0.5,0.47,0.58,0.410797415183721,2019,"Raptors","Serge Ibaka","PF","0","0"
0.44,0.15,0.12,0.15,0.21,0.42,0.03,0.16,0.46,0.27,0.14,0.48,0.5,0.1,0.14,0.21,0.26,0.33,0.0705350087713544,2019,"Raptors","Patrick McCaw","SG","0","0"
0.68,0.7,0.42,0.4,0.07,0.46,0.1,0.6,0.54,0.57,0.57,0.55,0.45,0.32,0.14,0.17,0.59,0.61,0.115290339743486,2019,"Celtics","Jaylen Brown","SF","0","0"
0.83,0.07,0.13,0.13,0.15,0.12,0.02,0.1,0.52,0.21,0.08,0.53,0.45,0.4,0.1,0.25,0.21,0.24,0.0284872313459298,2019,"Celtics","Semi Ojeleye","PF","0","0"
0.78,0.78,0.09,0.41,0.16,0.23,0.35,0.25,0.59,0.48,0.22,0.6,0.55,0.42,0.1,0.38,0.44,0.7,0.0881911626863252,2019,"Celtics","Daniel Theis","C","0","0"
0.72,0.73,0.41,0.46,0.11,0.41,0.24,0.7,0.51,0.65,0.66,0.51,0.6,0.35,0.14,0.29,0.71,0.6,0.0414348244787023,2019,"Raptors","Pascal Siakam","PF","1","2"
0.49,0.01,0.21,0.09,0.11,0.1,0.01,0.13,0.6,0.22,0.15,0.64,0.35,0.15,0,0.29,0.29,0.19,0.0157710927348287,2019,"Raptors","Matt Thomas","SG","0","0"
0.83,0.83,0.24,0.33,0.11,0.56,0.18,0.3,0.56,0.45,0.45,0.58,0.5,0.36,0.1,0.17,0.44,0.5,0.0401982051146516,2019,"Raptors","OG Anunoby","SF","0","0"
0.72,0.07,0.01,0.3,0.14,0.31,0.1,0.22,0.49,0.35,0.22,0.48,0.45,0.28,0.19,0.25,0.35,0.4,0.0440507778988983,2019,"Raptors","Rondae Hollis-Jefferson","SF","0","0"
0.06,0.01,0.13,0.07,0.08,0.54,0.05,0.18,0.5,0.23,0.14,0.53,0.35,0.37,0,0,0.24,0.34,0.0157710927348287,2019,"Lakers","Talen Horton-Tucker","SG","0","0"
0.06,0,0.03,0.05,0.06,0.07,0,0.13,0.35,0.13,0.06,0.34,0.45,0.32,0.71,0.67,0.29,0.2,0.276758886498213,2019,"Lakers","JR Smith","SG","0","0"
0.07,0.05,0.11,0.12,0.08,0,0,0.12,0.45,0.18,0.12,0.44,0.55,0.4,0.38,0.54,0.32,0.32,0.125616029332193,2019,"Nets","Lance Thomas","SF","0","0"
0.23,0,0.11,0.14,0.08,0.22,0.16,0.14,0.58,0.26,0.18,0.61,0.4,0.3,0.14,0.33,0.26,0.33,0.0158558599297745,2019,"Nets","David Nwaba","SG","0","0"
0.54,0.01,0.07,0.07,0.27,0.13,0.02,0.05,0.52,0.17,0.06,0.55,0.45,0.38,0.57,0.67,0.24,0.19,0.028523320524532,2019,"Lakers","Jared Dudley","SF","0","0"
0.8,0.82,0.41,0.49,0.2,0.47,0.15,0.75,0.54,0.84,0.76,0.55,0.6,0.45,0.76,0.67,0.97,0.37,0.660901320052377,2019,"Lakers","LeBron James","PG","1","1"
0.82,0.83,0.01,0.36,0.05,0.21,0.37,0.17,0.6,0.4,0.16,0.64,0.75,0.55,0.52,0.54,0.41,0.49,0.0705350087713544,2019,"Lakers","JaVale McGee","C","0","0"
0.82,0.83,0.33,0.21,0.11,0.5,0.13,0.25,0.51,0.33,0.24,0.54,0.45,0.28,0.48,0.58,0.35,0.42,0.258293127301625,2019,"Lakers","Danny Green","SG","0","0"
0.73,0.11,0.26,0.28,0.07,0.19,0.12,0.41,0.49,0.38,0.4,0.5,0.65,0.3,0.1,0.25,0.35,0.43,0.0347742346319726,2019,"Lakers","Kyle Kuzma","PF","0","0"
0.77,0.02,0.12,0.12,0.18,0.44,0.08,0.18,0.49,0.27,0.16,0.48,0.35,0.13,0.1,0.29,0.29,0.31,0.048464816377641,2019,"Lakers","Alex Caruso","PG","0","0"
0.74,0.43,0.38,0.22,0.19,0.32,0.13,0.34,0.48,0.36,0.27,0.49,0.4,0.17,0.43,0.62,0.29,0.36,0.084077278824137,2019,"Nets","Garrett Temple","SG","0","0"
0.52,0.01,0.13,0.07,0.11,0.11,0.01,0.17,0.47,0.2,0.13,0.5,0.2,0.1,0.1,0.33,0.26,0.13,0.0528788548563836,2019,"Lakers","Quinn Cook","PG","0","0"
0.57,0.04,0.16,0.19,0.2,0.33,0.01,0.25,0.46,0.35,0.2,0.48,0.2,0.1,0.62,0.62,0.35,0.26,0.0451940668333544,2019,"Lakers","Rajon Rondo","PG","0","0"
0.83,0.02,0.01,0.46,0.04,0.18,0.31,0.18,0.65,0.43,0.17,0.74,0.65,0.52,0.71,0.62,0.41,0.69,0.028523320524532,2019,"Lakers","Dwight Howard","C","0","0"
0.87,0.88,0.34,0.43,0.17,0.3,0.15,0.6,0.52,0.61,0.48,0.53,0.55,0.33,0.38,0.38,0.59,0.48,0.578008184595445,2019,"76ers","Tobias Harris","PF","0","0"
0.52,0.52,0.24,0.39,0.19,0.31,0.23,0.23,0.51,0.44,0.21,0.53,0.7,0.48,0.52,0.67,0.38,0.59,0.451832011872889,2019,"Raptors","Marc Gasol","C","0","0"
0.23,0.24,0.52,0.32,0.19,0.54,0.14,0.79,0.55,0.78,0.6,0.55,0.25,0.17,0.38,0.38,0.76,0.54,0.560352030680474,2019,"Nets","Kyrie Irving","PG","0","0"
0.67,0.07,0,0.63,0.11,0.13,0.25,0.21,0.63,0.54,0.14,0.67,0.7,0.52,0.52,0.54,0.47,0.44,0.174381408325339,2019,"Nets","DeAndre Jordan","C","0","0"
0.56,0.02,0.25,0.17,0.06,0.15,0.04,0.22,0.56,0.28,0.19,0.55,0.5,0.3,0.14,0.25,0.29,0.46,0.0114657985080483,2019,"Nets","Timothe Luwawu-Cabarrot","SG","0","0"
0.15,0,0.12,0.16,0.09,0.37,0.04,0.18,0.37,0.21,0.2,0.39,0.4,0.26,0.33,0.46,0.24,0.33,0.0249669120660551,2019,"Nets","Iman Shumpert","SG","0","0"
0.17,0,0.01,0.18,0.14,0.03,0.14,0.13,0.54,0.26,0.12,0.57,0.7,0.28,0,0.08,0.26,0.2,0.0157710927348287,2019,"Nets","Nicolas Claxton","PF","0","0"
0.77,0.74,0.43,0.37,0.07,0.36,0.11,0.41,0.46,0.39,0.24,0.48,0.5,0.29,0.14,0.29,0.26,0.54,0.0613888738572448,2019,"Nets","Taurean Prince","SF","0","0"
0.83,0.84,0.47,0.27,0.11,0.24,0.07,0.41,0.56,0.45,0.34,0.6,0.45,0.3,0.24,0.42,0.38,0.47,0.135274245678299,2019,"Nets","Joe Harris","SF","0","0"
0.59,0.54,0.24,0.15,0.1,0.35,0.03,0.27,0.5,0.3,0.28,0.53,0.3,0.1,0.43,0.42,0.29,0.46,0.084077278824137,2019,"Lakers","Avery Bradley","SG","0","0"
0.21,0.02,0.09,0.3,0.1,0.4,0.12,0.19,0.37,0.27,0.11,0.34,0.55,0.3,0.43,0.46,0.32,0.31,0.163371066056271,2019,"Magic","Al-Farouq Aminu","PF","0","0"
0.62,0.01,0.16,0.22,0.09,0.23,0.04,0.18,0.45,0.26,0.12,0.46,0.4,0.3,0.1,0.25,0.21,0.22,0.0284872313459298,2019,"Bucks","Sterling Brown","SF","0","0"
0.71,0.72,0.33,0.12,0.12,0.29,0.02,0.42,0.46,0.33,0.29,0.48,0.2,0.16,0,0.04,0.29,0.32,0.112926021828886,2019,"Cavaliers","Darius Garland","PG","0","0"
0.67,0.12,0.19,0.46,0.16,0.4,0.11,0.28,0.56,0.5,0.26,0.6,0.5,0.42,0.19,0.33,0.44,0.34,0.224625084117323,2019,"Cavaliers","Larry Nance Jr.","PF","0","0"
0.78,0.79,0.28,0.2,0.09,0.4,0.03,0.63,0.52,0.5,0.48,0.52,0.2,0.15,0.05,0.08,0.47,0.46,0.0840412602701505,2019,"Cavaliers","Collin Sexton","SG","0","0"
0.68,0.7,0.01,0.49,0.18,0.84,0.16,0.47,0.56,0.72,0.53,0.58,0.7,0.4,0.1,0.21,0.68,0.69,0.14317119004677,2019,"76ers","Ben Simmons","PG","1","3"
0.74,0.76,0.3,0.68,0.19,0.35,0.21,0.61,0.51,0.73,0.36,0.52,0.7,0.5,0.38,0.42,0.65,0.46,0.494282702730653,2019,"Magic","Nikola Vucevic","C","0","0"
0.74,0.76,0.22,0.58,0.1,0.59,0.63,0.73,0.57,0.85,0.68,0.54,0.65,0.47,0.29,0.33,0.91,0.53,0.478268888940545,2019,"Lakers","Anthony Davis","PF","1","1"
0.83,0.32,0.25,0.13,0.14,0.33,0.05,0.27,0.54,0.32,0.28,0.56,0.4,0.22,0.29,0.33,0.32,0.4,0.142736001165074,2019,"Lakers","Kentavious Caldwell-Pope","SG","0","0"
0.54,0.38,0.33,0.26,0.13,0.48,0.06,0.62,0.48,0.49,0.36,0.48,0.45,0.22,0.14,0.29,0.56,0.37,0.0462704742567806,2019,"Nets","Caris LeVert","SG","0","0"
0.48,0,0.09,0.13,0.09,0.15,0.01,0.17,0.45,0.21,0.18,0.43,0.6,0.28,0.1,0.08,0.21,0.15,0.0336618969353294,2019,"Nets","Dzanan Musa","SF","0","0"
0.84,0.78,0,0.6,0.11,0.23,0.36,0.28,0.62,0.58,0.23,0.65,0.7,0.42,0.1,0.12,0.5,0.48,0.0418762459827305,2019,"Nets","Jarrett Allen","C","0","0"
0.39,0,0.08,0.1,0.13,0.21,0.03,0.17,0.34,0.18,0.09,0.34,0.4,0.26,0.05,0.21,0.15,0.22,0.0254358418578828,2019,"Nets","Theo Pinson","SG","0","0"
0.77,0.6,0.36,0.22,0.19,0.25,0.09,0.65,0.5,0.56,0.4,0.48,0.4,0.28,0.24,0.33,0.56,0.6,0.187164499072085,2019,"Nets","Spencer Dinwiddie","SG","0","0"
0.62,0.26,0.1,0.16,0.18,0.19,0.07,0.18,0.5,0.27,0.19,0.48,0.45,0.17,0.1,0.25,0.32,0.33,0.0284854657305383,2019,"Magic","Wes Iwundu","SF","0","0"
0.4,0.39,0.18,0.42,0.08,0.63,0.62,0.37,0.51,0.52,0.47,0.52,0.7,0.35,0.1,0.17,0.53,0.5,0.102429791449514,2019,"Magic","Jonathan Isaac","SF","0","0"
0.57,0.29,0,0.29,0.12,0.17,0.13,0.13,0.53,0.3,0.17,0.51,0.6,0.36,0.1,0.38,0.24,0.39,0.0528788548563836,2019,"Magic","Khem Birch","C","0","0"
0.67,0.68,0.49,0.61,0.1,0.24,0.09,0.5,0.56,0.63,0.34,0.55,0.55,0.46,0.52,0.54,0.53,0.33,0.510929454326305,2019,"Cavaliers","Kevin Love","PF","0","0"
0.68,0.05,0.07,0.08,0.23,0.14,0.01,0.11,0.43,0.22,0.04,0.41,0.3,0.2,0.29,0.46,0.18,0.28,0.169541891849553,2019,"Cavaliers","Matthew Dellavedova","PG","0","0"
0.78,0.79,0.35,0.22,0.13,0.33,0.07,0.34,0.51,0.37,0.24,0.54,0.5,0.35,0.1,0.25,0.32,0.51,0.0512393573723012,2019,"Cavaliers","Cedi Osman","SF","0","0"
