"year","name","full_name","primary_position","games_played","games_started","three_points_made","rebounds","assists_turnover_ratio","steals","blocks","true_shooting_att","true_shooting_pct","efficiency","points_off_turnovers","effective_fg_pct","height","weight","experience","All_Nba","All_Nba_team","age","Ratings_2k","total_fouls","Salary_pct","SalaryLabel"
2018,"Wizards","Markieff Morris","PF",58,16,117,4.57,1.87,0.62,0.38,9.04,51.49,10.24,1.22,48.67,81,245,7,0,0,29,75,3.16,0.4194485,"below average"
2018,"Wizards","Ron Baker","SG",15,0,6.6,0.74,3.44,0.4,0.07,1.51,27.57,1.67,0.2,20.61,76,220,2,0,0,25,75,1.2,0.9311763,"below average"
2018,"Bucks","Jason Smith","PF",20,1,44.8,2.6,1.19,0.15,0.35,3.3,49.29,4.4,0.1,43.56,84,240,10,0,0,32,75,1.55,5.350008,"average"
2018,"Bucks","Christian Wood","PF",21,2,42.81,3.96,0.58,0.34,0.48,6.75,59.57,9.14,1.09,54.95,82,214,2,0,0,23,74,0.81,1.484849,"below average"
2018,"Bucks","Nikola Mirotic","PF",46,25,252.3,7.37,1.21,0.68,0.74,12.97,58.22,17.06,2.08,54.53,82,250,4,0,0,27,75,2.33,12.27066,"star"
2018,"Pistons","Stanley Johnson Jr.","SF",66,7,93.73,3.29,1.09,0.91,0.21,7.09,48.58,7.1,1.09,46.05,78,242,5,0,0,22,73,1.74,3.868107,"below average"
2018,"Pistons","Henry Ellenson","PF",19,0,89.26,3.47,1.49,0.37,0.11,5.58,53.76,7.05,0.58,50,82,240,2,0,0,21,69,1.42,0.3355594,"below average"
2018,"Kings","Justin Jackson","SF",81,14,107.43,2.62,3.42,0.39,0.17,6.42,55.96,7.69,1.08,53.53,80,220,1,0,0,23,74,1.22,2.756364,"below average"
2018,"Kings","Harrison Barnes","SF",77,77,225.91,4.69,1.22,0.65,0.17,14.93,55.25,13.78,1.91,50.75,80,225,6,0,0,26,79,1.6,23.66496,"superstar"
2018,"Wizards","John Jenkins","SG",26,0,84.69,1.43,1.97,0,0.08,4.34,66.91,4.12,0.42,64.12,76,215,5,0,0,27,75,0.38,0.4775938,"below average"
2018,"Knicks","Tim Hardaway Jr.","SG",65,63,249.03,3.42,1.52,0.83,0.12,17.14,52.6,13.3,2.8,47.48,77,205,5,0,0,26,77,2.18,18.84786,"star"
2018,"Knicks","Courtney Lee","SG",34,6,47.18,1.59,2.64,0.62,0.09,4.07,49.01,4.53,0.64,47.22,77,215,11,0,0,33,72,0.94,12.02896,"star"
2018,"Knicks","Dennis Smith Jr.","PG",53,50,126.08,2.92,1.67,1.27,0.38,13.56,50.56,11.95,2.47,48.18,74,205,1,0,0,20,77,2.57,3.749875,"below average"
2018,"Kings","B.J. Johnson","SF",7,0,42.86,1.14,0,0.28,0,2.69,60.46,3.14,0.86,58.06,79,200,1,0,0,22,75,0.57,0.04185179,"below average"
2018,"Suns","Tyler Johnson","SG",57,22,158.07,3.04,2.25,0.95,0.48,10.21,53.22,10.89,1.39,49.87,75,186,4,0,0,26,74,1.7,19.00179,"star"
2018,"Warriors","Kevon Looney","C",80,24,1,5.21,2.41,0.58,0.66,4.92,63.6,11.48,0.65,62.7,81,222,3,0,0,22,77,2.65,1.484849,"below average"
2018,"Warriors","DeMarcus Cousins","C",30,30,87,8.23,1.49,1.33,1.47,14.48,56.2,20.77,2.3,51.5,82,270,7,0,0,28,86,3.93,5.239082,"average"
2018,"Heat","Wayne Ellington Jr.","SG",53,38,260.23,2.02,1.85,1.02,0.11,9.03,56.65,8.7,1.72,55.11,76,207,10,0,0,30,75,1.74,2.339353,"below average"
2018,"Suns","Jawun Evans","PG",8,0,0,1.5,1.46,0.38,0,1.75,20.21,1.75,0,20.21,72,190,1,0,0,22,75,1,1.352955,"below average"
2018,"Grizzlies","Avery Bradley","SG",63,63,136.22,2.77,1.67,0.65,0.26,10,48.64,8.78,1.43,47.09,75,180,8,0,0,27,76,2.7,11.77983,"star"
2018,"Suns","Ray Spalding","PF",14,3,0,3.43,0.52,0.64,0.58,3.73,47.91,6.07,0.72,49.4,82,215,0,0,0,21,75,1.64,0.1813564,"below average"
2018,"Bulls","Justin Holiday","SF",82,77,197.59,3.94,1.41,1.48,0.44,10.04,51.92,10.87,1.91,48.88,78,180,5,0,0,29,72,2,4.304171,"average"
2018,"Bulls","Bobby Portis","PF",50,28,149.88,8.06,0.98,0.7,0.4,13.42,52.96,15.94,2.2,50.39,82,250,3,0,0,23,78,2.98,2.448582,"below average"
2018,"Grizzlies","Tyler Zeller","C",6,1,0,4,0.5,0.17,0.5,6.32,42.67,9.33,0,38.07,84,253,7,0,0,28,75,3.33,0.05872248,"below average"
2018,"Bulls","Jabari Parker","PF",64,17,95.39,6.58,1,0.72,0.47,12.97,56.02,15.54,1.67,53.39,80,245,4,0,0,23,78,2.28,19.63306,"superstar"
2018,"Bulls","Otto Porter Jr.","SF",56,43,186.05,5.6,1.89,1.46,0.56,12.24,56.65,16.07,1.77,54.41,80,198,5,0,0,25,80,1.93,25.53467,"superstar"
2018,"Grizzlies","Jevon Carter","PG",39,3,87,1.69,2.09,0.67,0.28,5.1,43.2,4.51,0.79,39.5,73,200,0,0,0,23,71,1.41,0.8230806,"below average"
2018,"Grizzlies","Tyler Dorsey","SG",48,11,91.69,2.35,1.96,0.29,0.04,6.06,48.87,5.71,0.92,46.41,77,183,1,0,0,22,75,1.1,1.352955,"below average"
2018,"Bulls","Wayne Selden Jr.","SG",75,13,73.32,2.4,1.42,0.44,0.17,6.98,49.16,6.11,1.16,46.31,77,230,2,0,0,24,75,1.77,1.516606,"below average"
2018,"Bulls","MarShon Brooks","SG",29,0,52,1.55,1.19,0.31,0.14,6.33,51.8,5.14,0.9,49.4,77,200,4,0,0,29,75,1.14,1.625708,"below average"
2018,"Bulls","Timothe Luwawu-Cabarrot","SG",50,7,72.14,1.94,1.14,0.38,0.16,4.72,45.96,4.28,0.56,43.13,79,220,2,0,0,23,75,1.46,1.516606,"below average"
2018,"Suns","Trevor Ariza","SF",69,69,210.07,5.38,2.37,1.32,0.3,11.72,53.31,14.72,2.49,49.71,80,215,14,0,0,33,76,1.93,14.72479,"star"
2018,"Timberwolves","Isaiah Canaan","PG",30,16,113.6,1.93,2.66,0.47,0.07,5.82,51.79,6.63,0.93,49.49,72,200,5,0,0,27,75,1.73,1.484849,"below average"
2018,"Grizzlies","Garrett Temple","SG",75,55,120.15,2.88,1.64,1.01,0.4,7.2,53.82,8.43,1.95,50.66,77,195,8,0,0,32,73,2.73,7.853223,"average"
2018,"Grizzlies","Shelvin Mack","PG",57,3,80.89,1.82,2.75,0.83,0.07,7.72,48.16,7.65,1.14,44.98,75,203,7,0,0,28,75,1.49,1.484849,"below average"
2018,"Rockets","Clint Capela","C",67,67,0,12.66,1.01,0.66,1.52,12.64,65.8,26.21,2.01,64.8,82,240,4,0,0,24,85,2.54,13.54004,"star"
2018,"Trail Blazers","Enes Kanter","C",67,31,14.97,9.84,0.98,0.48,0.39,11.49,59.5,19.1,1.54,55.77,82,250,7,0,0,26,80,2.55,0.478172,"below average"
2018,"Trail Blazers","Skal Labissiere","PF",22,1,27.32,1.96,1.02,0.22,0.27,2.57,59.84,4.09,0.31,59.7,82,235,2,0,0,22,70,1.32,1.516606,"below average"
2018,"Trail Blazers","Caleb Swanigan","PF",21,0,5.14,3.05,0.66,0.28,0.05,2.72,37.67,3.28,0.28,34.63,81,260,2,0,0,21,70,1.33,1.708076,"below average"
2018,"Rockets","Zhou Qi","PF",1,0,0,0,0,0,0,1,100,2,0,100,85,210,1,0,0,22,75,0,1.352955,"below average"
2018,"Suns","Ryan Anderson","PF",25,8,36.2,2.16,1.25,0.16,0.04,3.04,39.54,3,0.44,35.82,81,240,10,0,0,30,75,1,20.04687,"superstar"
2018,"Suns","Kelly Oubre Jr.","SF",69,19,156.65,4.71,0.79,1.22,0.86,13.76,55.08,14.12,2.9,50.87,79,203,3,0,0,22,78,2.77,3.149761,"below average"
2018,"Kings","Harry Giles III","PF",58,0,0,3.83,1.16,0.53,0.38,6.69,52.6,8.43,0.98,50.3,83,240,0,0,0,20,74,2.69,2.166547,"below average"
2018,"Trail Blazers","Gary Trent Jr.","SG",15,1,33,0.73,1.25,0.07,0.13,3.54,37.7,1.13,0.4,37,77,209,0,0,0,19,71,0.27,0.8230806,"below average"
2018,"Kings","Ben McLemore III","SG",19,0,89,0.89,0.8,0.32,0.16,3.65,54.1,3,0.63,52.3,75,195,7,0,0,25,71,1.16,5.359825,"average"
2018,"Rockets","Chris Chiozza","PG",7,0,29,0.57,4,0.14,0.14,1.14,37.5,1.29,0.43,37.5,71,175,0,0,0,22,75,0.29,0.08835367,"below average"
2018,"Rockets","Chris Paul","PG",58,58,219,4.57,3.11,1.97,0.31,13.95,56,20.31,2.72,50.8,72,175,13,0,0,33,85,2.64,35,"superstar"
2018,"Magic","Jonathon Simmons","SG",56,9,49.75,2.25,1.98,0.52,0.27,7.01,47.39,6.32,1.22,43.08,78,195,3,0,0,29,73,1.62,5.889917,"average"
2018,"Raptors","Chris Boucher","PF",28,0,43,2,0.29,0.21,0.86,2.95,56.3,4.64,0.25,52.6,81,200,1,0,0,25,71,1.11,0.4490257,"below average"
2018,"Rockets","Isaiah Hartenstein","C",28,0,7,1.68,1.15,0.25,0.43,1.68,56.2,3.46,0.29,51.2,84,250,0,0,0,20,68,2,0.8230806,"below average"
2018,"Rockets","Gary Clark Jr.","PF",51,2,80,2.27,2.57,0.39,0.51,3.02,48,4.31,0.39,46.7,78,225,1,0,0,23,69,0.92,0.5859221,"below average"
2018,"Rockets","Danuel House Jr.","SF",39,13,190,3.59,1.14,0.54,0.28,7.26,64.6,10.1,1.56,61.5,78,220,2,0,0,25,73,2.05,0.2432801,"below average"
2018,"Rockets","Gerald Green","SG",73,0,214,2.49,0.73,0.45,0.37,8.33,55.5,7.45,1.37,53.5,78,205,11,0,0,32,76,1.76,1.484849,"below average"
2018,"Raptors","Norman Powell","SG",60,3,113,2.32,1.4,0.65,0.22,7.22,59.6,8.55,1.4,56.8,75,215,3,0,0,25,74,1.6,9.195339,"average"
2018,"76ers","Amir Johnson","C",51,6,24,2.88,1.33,0.31,0.25,3.43,57.4,5.96,0.53,54.1,81,240,13,0,0,31,75,1.94,1.484849,"below average"
2018,"Raptors","Kawhi Leonard","SF",60,60,187,7.32,1.64,1.77,0.4,21.94,60.6,26.87,4.23,54.6,79,225,7,1,2,27,97,1.48,22.68999,"superstar"
2018,"Raptors","OG Anunoby Jr.","SF",67,6,100,2.94,0.85,0.69,0.33,6.44,54.4,7.15,1.19,53.6,79,232,3,0,0,21,73,2.09,1.9968,"below average"
2018,"Raptors","Kyle Lowry","PG",65,65,242,4.8,3.1,1.4,0.48,12.68,56.2,19.6,2,51.8,72,196,12,0,0,32,85,2.69,30.62757,"superstar"
2018,"Raptors","Malachi Richardson","SG",22,0,36,0.59,0,0.05,0,1.42,48.1,0.68,0.27,44.8,78,205,2,0,0,22,75,0.59,1.540567,"below average"
2018,"Rockets","James Harden Jr.","SG",78,78,485,6.64,1.51,2.03,0.74,29.31,61.6,33.09,5.38,54.1,77,220,11,1,1,29,96,3.23,29.8637,"superstar"
2018,"Grizzlies","Chandler Parsons","SF",25,3,116,2.8,1.34,0.76,0.2,7.72,48.4,7,0.52,45.3,81,230,7,0,0,29,74,1.8,23.66496,"superstar"
2018,"Raptors","Malcolm Miller","SF",10,0,100,0.5,1,0.1,0.1,2.78,63,2.6,0.3,61.5,79,210,2,0,0,25,69,0.5,0.4490257,"below average"
2018,"Bulls","Zach LaVine","SG",63,62,190,4.67,1.32,0.95,0.41,20.63,57.4,20.19,3.84,52,77,200,4,0,0,23,85,2.25,19.14223,"star"
2018,"Grizzlies","Jaren Jackson Jr.","C",58,56,88,4.69,0.65,0.9,1.41,11.65,59.1,14.36,2,54.9,83,242,0,0,0,19,82,3.86,5.806516,"average"
2018,"Grizzlies","Kyle Anderson","PF",43,40,21,5.84,2.21,1.26,0.86,7.07,56.9,14.07,1.56,56,81,230,4,0,0,25,74,2.65,8.482463,"average"
2018,"Bulls","Antonio Blakeney","SG",57,3,63,1.86,1.2,0.21,0.16,7.53,48.7,5.19,0.95,46.5,76,192,1,0,0,22,72,0.72,1.324626,"below average"
2018,"Bulls","Robin Lopez","C",74,36,9,3.86,0.93,0.15,1.05,7.96,59.8,10.91,0.73,57.5,84,281,10,0,0,30,75,1.78,14.09433,"star"
2018,"Bulls","Lauri Markkanen","PF",52,51,231,9.04,0.88,0.71,0.63,16.94,55.3,19.73,2.31,50.6,84,240,1,0,0,21,83,2.37,4.452895,"average"
2018,"Rockets","Eric Gordon Jr.","SG",68,53,318,2.18,1.43,0.6,0.4,14.78,54.9,11.34,2.16,52.5,75,215,12,0,0,29,78,2.11,13.25268,"star"
2018,"Bulls","Ryan Arcidiacono","PG",81,32,100,2.7,4.27,0.8,0.05,5.71,58.8,9.8,0.86,54.4,75,195,1,0,0,24,72,2.12,1.324626,"below average"
2018,"Bulls","JaKarr Sampson","SF",4,0,125,8,1,1,0.75,15.81,63.3,22.5,3,58.3,79,214,3,0,0,25,71,2,0.08389009,"below average"
2018,"Bulls","Wendell Carter Jr.","C",44,44,14,6.98,1.2,0.59,1.32,9.55,54.1,14.66,1.52,49.3,82,270,0,0,0,19,78,3.52,4.359717,"average"
2018,"Bulls","Shaquille Harrison","PG",73,11,33,3.04,2.32,1.22,0.41,6.58,49.4,8.37,1.47,46,79,190,2,0,0,25,73,1.7,1.287207,"below average"
2018,"Bulls","Chandler Hutchison","SF",44,14,32,4.2,1.36,0.52,0.14,5.13,50.7,7.36,1.14,49.3,78,210,0,0,0,22,72,1.36,1.954,"below average"
2018,"Rockets","P.J. Tucker Jr.","PF",82,82,178,5.84,1.52,1.61,0.48,6.69,54.7,11.59,1.37,53.5,77,245,9,0,0,33,75,3.13,7.823319,"average"
2018,"Bulls","Kris Dunn","PG",46,44,74,4.07,2.66,1.48,0.46,11.66,48.4,14.41,1.54,45.8,75,205,2,0,0,24,75,3.68,4.143557,"average"
2018,"Pacers","T.J. Leaf","PF",58,1,14,2.16,2,0.16,0.33,3.39,57.2,5.07,0.57,56.3,82,222,1,0,0,21,74,0.6,2.363388,"below average"
2018,"Pacers","Thaddeus Young","PF",81,81,63,6.46,1.66,1.52,0.44,11.12,56.9,16.56,2.51,55.7,80,235,11,0,0,30,79,2.47,13.70785,"star"
2018,"Pacers","Cory Joseph","PG",82,9,67,3.4,4.01,1.15,0.27,6.91,47.4,10.22,1.15,46.3,75,200,7,0,0,27,74,1.6,7.799232,"average"
2018,"Pacers","Doug McDermott","SF",77,1,109,1.42,1.6,0.23,0.1,5.93,61.7,6.44,0.83,59,79,225,4,0,0,26,74,1.35,7.198788,"average"
2018,"Pacers","Bojan Bogdanovic","SF",81,81,202,4.11,1.2,0.85,0.01,14.63,61.3,16,3.78,57.5,79,226,4,0,0,29,83,1.76,10.30736,"star"
2018,"Pacers","Aaron Holiday","PG",50,0,86,1.34,2.18,0.42,0.26,5.68,51.8,5.52,0.96,48.3,72,185,0,0,0,22,73,1.42,1.876881,"below average"
2018,"Bulls","Cristiano Felicio","PF",60,0,0,3.63,1.12,0.18,0.12,3.52,56.8,6.22,0.52,53.1,83,270,3,0,0,26,72,1.17,8.580608,"average"
2018,"Pacers","Victor Oladipo","SG",36,36,206,5.61,2.27,1.67,0.31,18.06,51.9,18.75,3.22,48.6,76,213,5,0,0,26,87,2.03,20.61471,"superstar"
2018,"Pacers","Ike Anigbogu","C",3,0,0,1,1,0,0.33,1,0,0.33,0,0,81,252,2,0,0,19,75,0,1.352955,"below average"
2018,"Pacers","Kyle O'Quinn","C",45,3,2,2.64,1.81,0.2,0.56,3.23,53.7,5.84,0.36,51.1,81,250,7,0,0,28,74,1.55,4.367374,"average"
2018,"Raptors","Fred VanVleet Sr.","PG",64,28,175,2.61,3.74,0.89,0.31,10.17,53.9,12.47,1.55,50.3,73,197,4,0,0,24,79,1.74,8.495074,"average"
2018,"Raptors","Danny Green Jr.","SG",80,80,248,3.96,1.68,0.91,0.66,8.12,63.2,12.14,1.54,62.2,78,215,11,0,0,31,77,2.19,9.816529,"average"
2018,"Raptors","C.J. Miles Jr.","SG",40,1,108,1.7,1.05,0.45,0.25,5.63,48.4,4.25,0.78,44.4,78,220,14,0,0,31,73,1.55,8.180441,"average"
2018,"Pacers","Alize Johnson","PF",14,0,7,1.36,0,0.07,0.21,1.39,33.3,1.5,0.14,28.1,81,212,0,0,0,22,70,0.5,0.8230806,"below average"
2018,"Pacers","Domantas Sabonis","PF",74,5,12,9.32,1.33,0.65,0.41,11.19,63,20.18,2.12,59.6,83,240,2,0,0,22,81,3.24,2.611,"below average"
2018,"Cavaliers","Matthew Dellavedova","PG",48,0,91.5,1.6,2.66,0.29,0.04,5.52,52.33,6.96,0.7,48.18,75,200,5,0,0,28,73,1.56,9.43123,"average"
2018,"Celtics","Jaylen Brown","SG",74,25,128,4.23,1.01,0.93,0.43,11.9,54.7,11.97,2.62,52.5,78,223,2,0,0,21,79,2.55,5.075106,"average"
2018,"Raptors","Serge Ibaka","C",74,51,66,8.12,0.87,0.39,1.39,12.9,58.2,18.58,1.78,55.7,82,235,9,0,0,29,81,2.91,21.26915,"superstar"
2018,"Raptors","Pascal Siakam","PF",80,79,99,6.86,1.61,0.91,0.65,13.47,62.8,20.39,3.13,59.1,81,230,2,0,0,24,87,3.07,1.516606,"below average"
2018,"Celtics","Guerschon Yabusele","PF",41,1,22,1.29,1,0.2,0.17,2.11,54.2,2.76,0.37,51.3,80,260,1,0,0,22,75,0.78,2.618657,"below average"
2018,"Pacers","Darren Collison","PG",76,76,104,3.05,3.67,1.45,0.12,9.77,57.4,15.2,2.36,52.7,72,175,9,0,0,31,75,1.83,9.816529,"average"
2018,"76ers","JJ Redick","SG",76,63,316,2.45,2.04,0.42,0.22,14.99,60.2,14.61,2.09,55.7,75,200,12,0,0,34,80,1.75,12.02525,"star"
2018,"76ers","T.J. McConnell Jr.","PG",76,3,18,2.29,2.84,1.04,0.22,5.73,55.5,9.38,0.78,54.2,73,190,5,0,0,26,75,1.39,1.571155,"below average"
2018,"76ers","Furkan Korkmaz","SG",48,7,98,2.23,2.08,0.6,0.04,5.51,52.8,6.02,1.25,49.6,79,202,1,0,0,21,73,1.31,1.708076,"below average"
2018,"Pacers","Tyreke Evans","SG",69,18,112,2.91,1.41,0.84,0.26,10.59,48.3,8.45,2.03,44.8,78,220,9,0,0,29,75,1.73,12.1725,"star"
2018,"Hawks","Dewayne Dedmon","C",64,52,130,7.5,1.07,1.08,1.11,9,60.2,16.11,1.3,57.1,84,245,5,0,0,29,76,3.37,7.067901,"average"
2018,"Celtics","Kyrie Irving","PG",67,67,260,5,2.7,1.54,0.51,20.13,59.2,25.25,3.36,55.7,74,195,7,1,2,26,91,2.53,19.73043,"superstar"
2018,"Celtics","Jayson Tatum","SF",79,79,147,6.04,1.38,1.06,0.72,14.38,54.7,16.51,3,50.6,80,210,1,0,0,20,85,2.18,6.57786,"average"
2018,"Pistons","Blake Griffin","PF",75,75,252,7.53,1.59,0.69,0.37,21.11,58.1,23.69,3.24,53.2,82,250,8,1,3,29,88,2.85,31.50019,"superstar"
2018,"Celtics","Terry Rozier","PG",79,14,151,3.89,3.4,0.86,0.27,8.95,50.1,10.62,1.41,47.7,73,190,3,0,0,24,78,1.31,2.994424,"below average"
2018,"Celtics","Al Horford","C",68,68,107,6.74,2.77,0.87,1.26,11.25,60.5,19.94,1.56,58.6,81,240,11,0,0,32,85,1.89,28.39795,"superstar"
2018,"Celtics","Robert Williams III","C",32,2,0,2.53,0.7,0.28,1.25,1.8,70.3,5.84,0.69,70.6,80,237,0,0,0,20,74,1.16,1.624086,"below average"
2018,"Celtics","Aron Baynes","C",51,18,41,4.71,1.43,0.24,0.67,4.91,56.7,9.02,0.75,51.8,82,260,6,0,0,31,75,2.45,5.098313,"average"
2018,"Celtics","Marcus Smart","PG",80,60,158,2.93,2.61,1.79,0.35,7.8,56.8,11.98,1.41,53.3,75,220,4,0,0,24,82,2.59,11.44678,"star"
2018,"Suns","Mikal Bridges","SF",82,56,128,3.22,2.47,1.57,0.46,7.5,55.6,10.66,2.4,52.3,78,209,0,0,0,22,75,2.45,3.487774,"below average"
2018,"Timberwolves","Anthony Tolliver","PF",65,0,125,2.72,1.28,0.26,0.32,4.39,57.1,5.82,0.82,53.9,80,240,10,0,0,33,72,1.4,4.662851,"average"
2018,"Celtics","Marcus Morris Sr.","PF",75,53,195,6.11,1.18,0.57,0.33,12.27,56.8,14.6,2.2,53.3,80,218,6,0,0,29,78,2.56,5.276384,"average"
2018,"Grizzlies","Mike Conley","PG",70,70,221,3.41,3.45,1.34,0.31,18.55,56.9,20.84,3.41,50.7,73,175,11,0,0,30,87,1.76,29.96114,"superstar"
2018,"Grizzlies","Bruno Caboclo","SF",34,19,141,4.65,1.32,0.41,0.97,7.26,57.1,10.65,1.29,53.3,81,218,4,0,0,23,75,2.38,0.512571,"below average"
2018,"Grizzlies","Dillon Brooks","SG",18,0,83,1.72,0.84,0.56,0.22,7.51,49.9,5.33,1.89,46.3,79,225,1,0,0,22,74,2.95,1.352955,"below average"
2018,"Trail Blazers","Damian Lillard","PG",80,80,296,4.64,2.6,1.1,0.43,21.98,58.8,25.03,3.49,52.2,74,195,6,1,2,28,92,1.9,27.46438,"superstar"
2018,"Celtics","Gordon Hayward","SF",72,18,107,4.47,2.32,0.86,0.32,9.96,57.5,13.9,2.06,52.7,79,225,8,0,0,28,80,1.44,30.6416,"superstar"
2018,"Suns","Jamal Crawford","SG",64,0,105,1.33,2.31,0.52,0.19,7.6,52.2,7.61,1.03,47.4,77,185,17,0,0,38,75,1.23,1.484849,"below average"
2018,"Timberwolves","Josh Okogie","SG",74,52,81,2.95,1.44,1.19,0.45,7.83,49.2,7.85,1.62,44.5,76,213,0,0,0,20,73,2.25,2.121077,"below average"
2018,"Suns","Josh Jackson","SF",79,29,92,4.39,1.06,0.94,0.71,11.83,48.7,10.54,1.8,45.6,80,207,1,0,0,21,76,2.87,5.930676,"average"
2018,"Suns","Elie Okobo","PG",53,16,74,1.85,1.84,0.6,0.13,5.86,48.9,5.91,0.89,46,75,190,0,0,0,20,71,2.06,1.215742,"below average"
2018,"Suns","De'Anthony Melton","PG",50,31,58,2.68,2.12,1.36,0.46,5.37,46.6,7.92,0.94,44.7,74,200,0,0,0,20,72,2.26,0.9315886,"below average"
2018,"Suns","Troy Daniels","SG",51,1,145,1.43,0.96,0.51,0.1,5.59,55.8,4.98,0.82,54.5,76,200,6,0,0,27,72,1.55,3.198754,"below average"
2018,"Suns","Devin Booker","SG",64,64,211,4.14,1.64,0.88,0.2,22.73,58.4,23.02,3.69,52.1,77,206,3,0,0,21,86,3.31,3.253556,"below average"
2018,"Suns","TJ Warren","SF",43,36,179,4.05,1.23,1.19,0.67,15.48,58,16.3,4,54.9,80,220,6,0,0,25,75,2.95,11.53442,"star"
2018,"Suns","Jimmer Fredette","PG",6,0,0,1.17,1.6,0.5,0,5.27,34.8,2.33,0.67,27.6,74,195,3,0,0,29,75,0.83,0.2046835,"below average"
2018,"Suns","Deandre Ayton","C",71,70,0,10.27,0.99,0.86,0.94,13.42,60.8,22.62,2.27,58.5,83,250,0,0,0,20,82,2.98,8.015353,"average"
2018,"Trail Blazers","Maurice Harkless","SF",60,53,55,4.48,1.64,1.12,0.88,7,54.7,10.92,1.68,53,79,220,6,0,0,25,75,2.75,10.63825,"star"
2018,"Trail Blazers","Jake Layman","SF",71,33,83,3.06,1.15,0.44,0.42,6.41,59.4,8.41,1.17,57.9,80,209,2,0,0,24,75,1.63,1.516606,"below average"
2018,"Trail Blazers","Evan Turner","SG",73,2,15,4.49,2.48,0.45,0.25,6.71,50.4,10.58,0.58,47.3,78,220,8,0,0,29,73,1.51,17.54101,"star"
2018,"Trail Blazers","CJ McCollum","SG",70,70,239,4.03,1.95,0.79,0.4,18.96,55.3,17.56,2.51,52.7,75,190,5,0,0,27,87,2.5,25.28715,"superstar"
2018,"Trail Blazers","Zach Collins","PF",77,0,52,4.21,0.92,0.32,0.86,5.91,56.2,8.81,0.81,52.3,83,250,1,0,0,20,74,2.31,3.56234,"below average"
2018,"Trail Blazers","Jusuf Nurkic","C",72,72,4,10.39,1.39,0.99,1.43,13.7,57,22.54,1.89,51,83,290,4,0,0,24,83,3.57,10.90725,"star"
2018,"Trail Blazers","Anfernee Simons","SG",20,1,50,0.65,1.18,0.05,0,3.5,53.5,2.45,0.45,52.4,75,181,0,0,0,19,72,0.45,1.72822,"below average"
2018,"Heat","Josh Richardson","SG",73,73,225,3.6,2.64,1.08,0.47,15.45,53.6,15.55,2.55,49.2,77,200,3,0,0,25,80,2.78,9.195339,"average"
2018,"Heat","Hassan Whiteside","C",72,53,3,11.35,0.58,0.64,1.89,10.93,56.4,19.71,1.65,57.2,84,265,6,0,0,29,81,2.73,24.96762,"superstar"
2018,"Heat","Yante Maten","PF",2,0,0,1.5,0,0.5,0,2,25,1.5,1,25,79,240,1,0,0,22,70,0,0.01860036,"below average"
2018,"Heat","Derrick Jones Jr.","SF",60,14,47,4,0.86,0.77,0.7,6.29,55.9,8.87,1.72,53.7,77,210,2,0,0,21,74,2.07,1.484849,"below average"
2018,"Heat","Justise Winslow","SF",66,52,145,5.38,1.99,1.09,0.29,12.26,51.3,14.24,1.48,49.7,78,222,3,0,0,22,78,2.77,3.385648,"below average"
2018,"Heat","Kelly Olynyk","C",79,36,143,4.75,1.23,0.67,0.47,8.17,61,11.92,1.44,56.3,83,240,5,0,0,27,78,2.35,12.3075,"star"
2018,"Heat","Udonis Haslem","PF",10,1,0,2.7,0.67,0,0,3.48,36,2.8,0.2,33.3,80,235,15,0,0,38,75,0.9,1.484849,"below average"
2018,"Heat","Goran Dragic","PG",36,22,158,3.08,2.45,0.83,0.14,13.26,51.7,12.97,2.31,47.9,75,190,10,0,0,32,79,2.31,17.77692,"star"
2018,"Timberwolves","Keita Bates-Diop","SF",30,3,43,2.77,1.21,0.6,0.47,5.14,48.9,5.9,1.23,46.8,80,229,0,0,0,22,70,0.97,0.8230806,"below average"
2018,"Bucks","Tony Snell","SG",74,12,109,2.12,2.96,0.35,0.24,5.13,58.5,6.58,0.96,56.4,78,213,5,0,0,26,73,1.22,10.60886,"star"
2018,"Bucks","Pat Connaughton","SG",61,2,108,4.23,3.7,0.54,0.41,6.03,57.3,10.3,0.67,56,77,209,3,0,0,25,74,1.33,1.610892,"below average"
2018,"Bucks","Sterling Brown","SG",58,7,91,3.17,1.83,0.43,0.14,5.7,56.3,7.71,1.16,55,77,219,1,0,0,23,73,1.55,1.352955,"below average"
2018,"Heat","Dwyane Wade","SG",72,2,119,3.96,1.81,0.82,0.53,14.76,51,13.72,2.07,47.8,76,220,15,0,0,36,75,1.71,1.484849,"below average"
2018,"Heat","James Johnson","PF",55,33,91,3.2,1.82,0.64,0.49,7.45,52.2,8.95,1.04,49.9,79,240,9,0,0,31,75,2.09,14.38288,"star"
2018,"Heat","Dion Waiters","SG",44,28,248,2.64,1.89,0.66,0.2,11.3,53,9.91,1.18,52.8,75,215,7,0,0,26,76,1.69,11.33809,"star"
2018,"Timberwolves","Derrick Rose","PG",51,13,106,2.75,2.68,0.61,0.24,16.15,55.7,16.18,2.16,51.8,74,200,9,0,0,30,80,1.18,1.484849,"below average"
2018,"Timberwolves","Luol Deng","SF",22,2,64,3.32,1.29,0.68,0.36,6.06,58.8,8.55,1.41,55.9,81,237,14,0,0,33,75,1.09,1.484849,"below average"
2018,"Timberwolves","Andrew Wiggins","SG",73,73,162,4.82,1.33,0.96,0.66,18.35,49.3,14.21,2.36,46.1,79,197,4,0,0,23,79,2.1,25,"superstar"
